day,energy_sum,Count,avg_energy
2013-01-10,67694.01099680015,5513,12.278978958244178
2013-01-11,67857.57400299975,5509,12.317584680159694
2013-01-12,73239.36799800006,5507,13.299322316687862
2013-01-13,76551.09299599988,5509,13.895642221092734
2013-01-14,73861.13899570006,5508,13.409792845987665
2013-01-15,72489.81900389968,5507,13.16321391027777
2013-01-16,73586.65598900015,5505,13.367239961671235
2013-01-17,74294.85899650006,5502,13.50324590994185
2013-01-18,78685.9010019998,5503,14.298728148646155
2013-01-19,82402.93899679955,5502,14.976906397091884
2013-01-20,84156.13500150021,5502,15.29555343538717
2013-01-21,76297.17299340012,5501,13.86969150943467
2013-01-22,75620.60299919991,5500,13.749200545309074
2013-01-23,74549.52699320027,5501,13.55199545413566
2013-01-24,74652.51000589992,5497,13.580591232654161
2013-01-25,74936.50998910013,5495,13.637217468444064
2013-01-26,71801.84699629995,5495,13.066760144913548
2013-01-27,72312.34099390004,5495,13.159661691337588
2013-01-28,69010.79699400018,5495,12.558834757779833
2013-01-29,64969.3240002001,5493,11.827657746258893
2013-01-30,61955.69599060002,5493,11.279027123721104
2013-01-31,63079.657997999595,5488,11.49410677806115
2013-02-01,64754.71700110008,5485,11.80578249792162
2013-02-02,68970.82900350001,5486,12.572152570816625
2013-02-03,74212.8109998999,5487,13.525207034791306
2013-02-04,64821.862008099786,5485,11.818024067110262
2013-02-05,66939.45800319988,5485,12.204094439963514
2013-02-06,68306.16399019986,5485,12.45326599639013
2013-02-07,68197.26299709984,5484,12.435678883497419
2013-02-08,67523.12099130005,5483,12.314995621247501
2013-02-09,71721.3670009001,5483,13.080679737534217
2013-02-10,75735.44800600028,5483,13.812775488965945
2013-02-11,72803.94600039987,5484,13.2757013129832
2013-02-12,72110.9580076001,5484,13.14933588760031
2013-02-13,70778.9229925998,5480,12.915861859963465
2013-02-14,66787.97199410002,5479,12.189810548293488
2013-02-15,64423.45000869982,5480,11.756104016186098
2013-02-16,64439.42899989986,5479,11.76116608868404
2013-02-17,67100.72499909996,5476,12.25360208164718
2013-02-18,64215.08999879968,5478,11.722360350273764
2013-02-19,63355.973993199754,5470,11.582444971334507
2013-02-20,65138.363007599866,5466,11.917007502305134
2013-02-21,69777.36200350012,5468,12.761039137436013
2013-02-22,71388.68798930012,5461,13.07245705718735
2013-02-23,73614.75799959993,5459,13.485026195200573
2013-02-24,77695.79298679992,5458,14.23521307929643
2013-02-25,72472.09599520026,5460,13.273277654798582
2013-02-26,69752.48000339999,5459,12.77751969287415
2013-02-27,66902.7139975,5459,12.255488916926177
2013-02-28,66429.04199099999,5442,12.20673318467475
2013-03-01,66765.64399540005,5440,12.273096322683832
2013-03-02,68270.7430046001,5439,12.552076301636347
2013-03-03,70450.50799319994,5440,12.950461028161753
2013-03-04,63507.199995700124,5436,11.68270787264535
2013-03-05,60085.18600450007,5435,11.055232015547391
2013-03-06,59072.69998880007,5436,10.866942602796186
2013-03-07,60268.73700210007,5434,11.091044718825923
2013-03-08,60451.7879975999,5429,11.134976606667877
2013-03-09,63998.030992400105,5429,11.788180326468982
2013-03-10,70912.1189945999,5431,13.05691750959306
2013-03-11,72399.63199850036,5431,13.330810531854238
2013-03-12,70950.69899309968,5429,13.068833853950945
2013-03-13,66858.82399669984,5426,12.321935863748587
2013-03-14,65016.21399940023,5424,11.986765117883524
2013-03-15,63986.77400070008,5425,11.794797050820291
2013-03-16,67250.46699750007,5424,12.398684918418155
2013-03-17,69388.84900100027,5422,12.797648284950252
2013-03-18,65117.12800620004,5421,12.012014020697295
2013-03-19,62814.334995600075,5422,11.58508576090005
2013-03-20,64278.8769947,5420,11.859571401236161
2013-03-21,63399.86600109977,5421,11.695234458789848
2013-03-22,66568.95099289989,5420,12.28209427913282
2013-03-23,74069.15999719995,5417,13.673465017020483
2013-03-24,78116.74500269999,5416,14.423328102418758
2013-03-25,72288.89499740025,5417,13.344820933616438
2013-03-26,71092.1219875998,5416,13.126314990324927
2013-03-27,68783.93200099996,5413,12.707173840938475
2013-03-28,66306.13999870016,5407,12.26301830935827
2013-03-29,67253.57200800006,5407,12.438241540225645
2013-03-30,64967.35799669998,5410,12.008753788669129
2013-03-31,65729.95200900002,5410,12.149713864879855
2013-04-01,65887.53200220024,5405,12.190107678482931
2013-04-02,61974.85100050008,5407,11.461966155076768
2013-04-03,65565.11199789977,5406,12.128211616333662
2013-04-04,67152.42299860001,5405,12.42413006449584
2013-04-05,64461.39799809987,5402,11.932876341743775
2013-04-06,60982.80299820005,5401,11.291020736567312
2013-04-07,61287.18899710019,5400,11.349479443907443
2013-04-08,58208.010004799995,5399,10.781257641192813
2013-04-09,59890.98700990025,5398,11.095032791756253
2013-04-10,57091.27599899989,5396,10.580295774462543
2013-04-11,58033.76699529972,5395,10.75695403063943
2013-04-12,57018.00900110011,5395,10.5686763672104
2013-04-13,57974.06199719978,5394,10.747879495216868
2013-04-14,55165.4709912002,5393,10.22908789007977
2013-04-15,51233.4899943,5393,9.499998144687558
2013-04-16,50727.536993900074,5392,9.407926000352388
2013-04-17,50413.298997700105,5391,9.351381746930088
2013-04-18,50801.93399830007,5389,9.426968639506415
2013-04-19,51789.58600119999,5383,9.620952257328625
2013-04-20,52082.33399950012,5385,9.671742618291573
2013-04-21,54860.637003299955,5388,10.182003898162575
2013-04-22,51640.48099489992,5385,9.589690064048266
2013-04-23,47527.99600239995,5384,8.827636701783051
2013-04-24,46615.74199950008,5386,8.654983661251407
2013-04-25,45409.98499889991,5388,8.427985337583502
2013-04-26,48139.46499840008,5384,8.941208209212496
2013-04-27,52170.04700060002,5381,9.695232670618847
2013-04-28,54733.19000870009,5381,10.171564766530402
2013-04-29,49626.431998900036,5381,9.222529641126192
2013-04-30,48461.73300420001,5380,9.007757063977698
2013-05-01,48183.33000120002,5380,8.95600929390335
2013-05-02,46845.24699780003,5377,8.712153058917618
2013-05-03,45944.43800329997,5375,8.547802419218598
2013-05-04,48566.54399079989,5373,9.038999439940422
2013-05-05,48158.8640023001,5371,8.966461367026643
2013-05-06,47341.49599619989,5371,8.814279649264549
2013-05-07,45491.38699699997,5373,8.466664246603383
2013-05-08,46510.71599790013,5371,8.659600818823334
2013-05-09,47609.350000600025,5370,8.865800744990693
2013-05-10,47033.8309976999,5370,8.75862774631283
2013-05-11,50726.74800280005,5370,9.446321788230922
2013-05-12,53574.0370025999,5369,9.978401378766977
2013-05-13,48117.56799850014,5367,8.965449599124304
2013-05-14,50815.76200449993,5369,9.464660459024014
2013-05-15,50517.420002299965,5369,9.409092941385726
2013-05-16,48220.69499870011,5365,8.988013979254449
2013-05-17,50375.213992799974,5362,9.3948552765386
2013-05-18,49930.6539977999,5363,9.310209583777718
2013-05-19,50328.612002099835,5362,9.386164118258082
2013-05-20,49161.15499899992,5361,9.170146427718693
2013-05-21,47813.656006500154,5362,8.917130922510285
2013-05-22,48115.49199259997,5360,8.976770894141787
2013-05-23,48499.19199760008,5356,9.055114263928319
2013-05-24,52192.49199399996,5359,9.739222241836156
2013-05-25,48633.23099669993,5359,9.075057099589463
2013-05-26,46813.797993400156,5358,8.737177677006375
2013-05-27,46641.160996600214,5358,8.704957259537181
2013-05-28,49003.84600429991,5357,9.147628524229962
2013-05-29,49633.9639962,5358,9.263524448712205
2013-05-30,49300.55100089985,5355,9.206452101008376
2013-05-31,45960.38799599983,5357,8.579501212618972
2013-06-01,46179.84699950002,5356,8.622077483103066
2013-06-02,47576.44200289992,5353,8.887809079562848
2013-06-03,44242.83999830019,5355,8.261968253650828
2013-06-04,43745.13500209988,5354,8.170551924187501
2013-06-05,43671.01500079981,5353,8.158231832766637
2013-06-06,43440.71999520011,5352,8.116726456502263
2013-06-07,43932.932993200026,5349,8.213298372256501
2013-06-08,45053.68699669999,5348,8.42439921404263
2013-06-09,49844.64700339994,5346,9.323727460418993
2013-06-10,46652.94499809998,5342,8.733235679165103
2013-06-11,45992.556001599914,5343,8.608002246228695
2013-06-12,47097.458995899986,5338,8.823053390014984
2013-06-13,46478.77600139986,5342,8.700631973305851
2013-06-14,44585.886000100065,5341,8.34785358548962
2013-06-15,47019.714002099914,5338,8.808488947564614
2013-06-16,47978.42100199983,5339,8.98640588162574
2013-06-17,44676.0969970999,5338,8.369444922648913
2013-06-18,44582.27399599987,5338,8.35186848932182
2013-06-19,43620.450002400095,5339,8.17015358726355
2013-06-20,44520.76800009987,5338,8.340346197096267
2013-06-21,43922.99099629998,5337,8.229902753663103
2013-06-22,45728.32199809994,5338,8.566564630591971
2013-06-23,48933.871003000044,5335,9.17223448978445
2013-06-24,45722.184999200064,5333,8.573445527695492
2013-06-25,43595.9649957001,5335,8.171689783636383
2013-06-26,43638.842001899975,5336,8.178193778467012
2013-06-27,44022.12400219996,5338,8.246932184750836
2013-06-28,45062.338999100066,5336,8.444966079291616
2013-06-29,44016.42700500001,5334,8.252048557367832
2013-06-30,45909.33900279997,5335,8.60531190305529
2013-07-01,44038.90800090007,5335,8.254715651527661
2013-07-02,44853.00199560015,5336,8.405735006671692
2013-07-03,44536.42399919992,5333,8.351101443690215
2013-07-04,43540.79399759991,5330,8.169004502363961
2013-07-05,43219.89099970027,5322,8.120986659094376
2013-07-06,43285.97300189987,5317,8.141051909328544
2013-07-07,45047.745996099955,5316,8.473992851034604
2013-07-08,43099.33999979998,5316,8.107475545485324
2013-07-09,42499.16399710002,5313,7.999089779239604
2013-07-10,42462.93600059995,5313,7.992271033427432
2013-07-11,42074.75100009985,5316,7.9147387133370675
2013-07-12,42241.945002200024,5311,7.953670683901342
2013-07-13,42898.827002300066,5311,8.07735398273396
2013-07-14,45001.69799960007,5309,8.476492371369385
2013-07-15,43570.31199910008,5308,8.208423511510942
2013-07-16,43359.63800080003,5310,8.16565687397364
2013-07-17,43603.66900150011,5309,8.213160482482596
2013-07-18,43236.59300329994,5308,8.145552562792
2013-07-19,42576.40100040005,5309,8.01966490872105
2013-07-20,43340.45499780004,5309,8.163581653381058
2013-07-21,44296.46099620017,5306,8.348371842480244
2013-07-22,44165.198993599945,5306,8.323633432642282
2013-07-23,44350.51899860002,5304,8.361711726734544
2013-07-24,42469.86599869997,5300,8.013182263905655
2013-07-25,42981.14599600006,5301,8.108120353895503
2013-07-26,42021.10900450002,5297,7.933001511138383
2013-07-27,43530.81700329987,5297,8.218013404436448
2013-07-28,44100.663002699985,5296,8.32716446425604
2013-07-29,42593.26200230005,5295,8.04405325822475
2013-07-30,43063.667995400145,5294,8.134429164223677
2013-07-31,42873.96100290007,5294,8.098594824877232
2013-08-01,42632.103998500075,5291,8.057475713192227
2013-08-02,42997.183000500016,5289,8.129548686046515
2013-08-03,41668.697996899915,5288,7.879859681713297
2013-08-04,43433.00200100002,5286,8.216610291524786
2013-08-05,43083.858994599934,5289,8.145936659973517
2013-08-06,41526.10699970005,5285,7.8573523178240405
2013-08-07,41033.545998899994,5281,7.7700333268131025
2013-08-08,41260.181002000005,5280,7.814428220075759
2013-08-09,41397.01600099997,5280,7.840343939583327
2013-08-10,41510.06300189999,5281,7.860265669740577
2013-08-11,43172.32300120004,5283,8.171933182131372
2013-08-12,41866.24300190001,5278,7.93221731752558
2013-08-13,41596.39700379998,5277,7.882584234186087
2013-08-14,41487.427997600076,5279,7.858955862398196
2013-08-15,41968.99099710007,5279,7.950178252907761
2013-08-16,42302.25899840015,5278,8.014827396438074
2013-08-17,43016.36600000013,5270,8.162498292220139
2013-08-18,43936.47700379991,5262,8.349767579589493
2013-08-19,41888.890998900046,5261,7.962153772837873
2013-08-20,41036.15399789989,5265,7.79414131014243
2013-08-21,41188.0179988,5266,7.821499809874668
2013-08-22,43086.47200149996,5263,8.186675280543408
2013-08-23,41822.88699519989,5253,7.961714638339976
2013-08-24,44204.11699350004,5251,8.41822833622168
2013-08-25,43407.02900140009,5251,8.266430965797008
2013-08-26,42780.06099920006,5250,8.148583047466678
2013-08-27,42187.811998199904,5251,8.034243381870102
2013-08-28,41771.3150022001,5252,7.953411081911671
2013-08-29,41412.98199780008,5252,7.885183167897959
2013-08-30,41971.218999200086,5252,7.991473533739544
2013-08-31,42410.55099949997,5250,8.078200190380946
2013-09-01,45008.68699259994,5249,8.574716516022088
2013-09-02,42965.999998099855,5251,8.182441439363902
2013-09-03,42928.095997699864,5251,8.17522300470384
2013-09-04,42918.933995299965,5249,8.17659249291293
2013-09-05,43172.984998200096,5248,8.226559641425323
2013-09-06,44332.92499879992,5243,8.455640854243738
2013-09-07,44443.110995700044,5244,8.47504023564074
2013-09-08,47252.737998099925,5246,9.007384292432315
2013-09-09,47010.53099889991,5245,8.96292297405146
2013-09-10,46568.514998,5243,8.882036047682623
2013-09-11,47240.464996999806,5241,9.013635755962566
2013-09-12,45718.436998600046,5237,8.729890585946162
2013-09-13,47114.16999570001,5237,8.996404429196106
2013-09-14,49649.078001900016,5237,9.480442620183315
2013-09-15,52692.007998400135,5234,10.067254107451307
2013-09-16,47656.947998099706,5233,9.107003248251425
2013-09-17,49213.21200269999,5232,9.406194954644494
2013-09-18,47291.899002199854,5233,9.037244219797412
2013-09-19,48515.37899480002,5225,9.285239999004789
2013-09-20,46830.244996700196,5225,8.962726315157932
2013-09-21,48109.67300099997,5220,9.216412452298844
2013-09-22,50560.37699769985,5219,9.687751867733255
2013-09-23,46886.974994300006,5219,8.983900171354668
2013-09-24,45293.7060024999,5220,8.6769551728927
2013-09-25,45467.71899599998,5220,8.710290995402294
2013-09-26,45144.19799650007,5220,8.648313792432964
2013-09-27,45266.49299909991,5216,8.678392062710872
2013-09-28,47767.527002399904,5219,9.152620617436272
2013-09-29,50116.10700239981,5219,9.602626365663884
2013-09-30,46967.96899279996,5218,9.001143923495585
2013-10-01,47251.6419934001,5210,9.069413050556642
2013-10-02,47319.08499669987,5211,9.08061504446361
2013-10-03,47090.53899850004,5209,9.040226338740649
2013-10-04,46125.50400080008,5209,8.85496333284701
2013-10-05,48529.33099419986,5208,9.318227917473092
2013-10-06,49710.47499189995,5206,9.548689011121773
2013-10-07,47464.01499249996,5206,9.117175373127152
2013-10-08,46474.477998599985,5205,8.928814216829968
2013-10-09,47366.25300360018,5204,9.101893351960065
2013-10-10,49273.79199540019,5207,9.462990588707546
2013-10-11,52283.984002700105,5209,10.037240161777712
2013-10-12,50846.73499660007,5208,9.76319796401691
2013-10-13,58046.72499099985,5206,11.14996638321165
2013-10-14,53126.978999300154,5205,10.20691239179638
2013-10-15,51040.70199839987,5201,9.813632378081113
2013-10-16,52763.39400009999,5199,10.148758222754374
2013-10-17,50069.49400179995,5195,9.638016169740125
2013-10-18,49509.142999800024,5197,9.52648508751203
2013-10-19,50874.98899900004,5197,9.78929940330961
2013-10-20,53710.786002000015,5195,10.338938595187683
2013-10-21,50072.97499909998,5195,9.638686236592873
2013-10-22,49179.76599919993,5196,9.464928021401064
2013-10-23,48472.689999399896,5194,9.332439352984192
2013-10-24,48649.689995299974,5195,9.364714147314722
2013-10-25,48513.44999660011,5194,9.340286868810187
2013-10-26,50844.63099960006,5194,9.789108779283799
2013-10-27,53726.131996699965,5194,10.34388371134
2013-10-28,52311.917006200056,5196,10.067728446150896
2013-10-29,52456.41499759998,5195,10.097481231491816
2013-10-30,52573.00299700001,5193,10.123821104756406
2013-10-31,52779.79099909985,5191,10.167557503197814
2013-11-01,51909.75699640017,5191,9.999953187516889
2013-11-02,52779.539004300124,5193,10.163593106932433
2013-11-03,58391.97499560006,5193,11.244362602657436
2013-11-04,54583.144003799884,5190,10.516983430404602
2013-11-05,56566.04100119977,5188,10.903246145181143
2013-11-06,55318.26599850006,5189,10.660679514068232
2013-11-07,53415.59299550001,5186,10.299960083976092
2013-11-08,55564.05099570007,5183,10.720442021165361
2013-11-09,59673.970998600016,5187,11.504524965991905
2013-11-10,60946.2270043,5188,11.747537973072475
2013-11-11,58091.25299839991,5188,11.197234579491116
2013-11-12,54930.810002700164,5184,10.59622106533568
2013-11-13,56438.93799030012,5186,10.882942150077154
2013-11-14,56236.99800660006,5185,10.846094118919973
2013-11-15,56935.589994399874,5185,10.980827385612319
2013-11-16,59544.94599190003,5182,11.490726744866853
2013-11-17,62609.69399850014,5180,12.086813513223964
2013-11-18,58210.28799979991,5182,11.233170204515615
2013-11-19,58359.23099440007,5173,11.28150608822735
2013-11-20,62162.77699880001,5167,12.030729049506485
2013-11-21,61066.39100659996,5162,11.829986634366517
2013-11-22,60409.58400300007,5160,11.707283721511642
2013-11-23,61784.07499950002,5158,11.978300697848008
2013-11-24,65018.43600830001,5138,12.654425069735307
2013-11-25,60453.87300070007,5138,11.766032113799158
2013-11-26,59720.056001799974,5138,11.623210588127671
2013-11-27,58963.80499800014,5132,11.489439789166044
2013-11-28,57666.222005099866,5131,11.238788151451933
2013-11-29,57358.64599389994,5130,11.181022610896674
2013-11-30,60095.02999790003,5129,11.71671475880289
2013-12-01,63921.98099939992,5128,12.465284906279235
2013-12-02,58613.27099430006,5127,11.43227442837918
2013-12-03,59572.944992299985,5125,11.623989266790241
2013-12-04,59293.794995000055,5125,11.569520974634157
2013-12-05,61641.9269994002,5127,12.023001170158027
2013-12-06,60449.79599620001,5120,11.806600780507814
2013-12-07,62254.298993699944,5120,12.15904277220702
2013-12-08,62948.529009599864,5121,12.292233745284097
2013-12-09,58487.14199809985,5120,11.423269921503877
2013-12-10,59246.44800369989,5114,11.585148221294464
2013-12-11,60856.583999399896,5110,11.909311937260254
2013-12-12,60540.103998500126,5109,11.849697396457257
2013-12-13,59250.639996300146,5111,11.592768537722588
2013-12-14,61139.17999460005,5112,11.959933488771528
2013-12-15,63830.70699620013,5110,12.49133209318985
2013-12-16,58063.289003200036,5109,11.364902917048353
2013-12-17,59130.104999100186,5109,11.573714033881423
2013-12-18,58752.1040027002,5110,11.49747632146775
2013-12-19,59518.0830046,5111,11.645095481236549
2013-12-20,59750.76899450009,5111,11.690621990706337
2013-12-21,63045.163003300084,5110,12.337605284403148
2013-12-22,61976.211000599986,5107,12.135541609672995
2013-12-23,62574.29099900003,5108,12.250252740602983
2013-12-24,62267.09300089989,5106,12.194886995867586
2013-12-25,65337.990991700084,5103,12.803839112620043
2013-12-26,60656.97400380006,5103,11.886532236684316
2013-12-27,60582.51299670007,5104,11.869614615340922
2013-12-28,59114.96800089993,5103,11.584355869272963
2013-12-29,62181.78599679992,5103,12.185339211601002
2013-12-30,61293.01799900014,5103,12.011173427199715
2013-12-31,61733.678005300084,5099,12.107016670974717
2014-01-01,63819.46500239996,5099,12.51607472100411
2014-01-02,58209.105997499755,5101,11.411312683297345
2014-01-03,59532.92400209989,5101,11.670833954538304
2014-01-04,62306.429994000086,5099,12.219343007256342
2014-01-05,65490.9570006001,5101,12.838846696843776
2014-01-06,59233.86699900001,5101,11.61220682199569
2014-01-07,58535.209988299925,5101,11.475242107096634
2014-01-08,57119.447998500014,5100,11.199891764411767
2014-01-09,57540.24000500024,5082,11.32236127607246
2014-01-10,58174.50299749997,5082,11.447167059720577
2014-01-11,59726.23400810002,5080,11.757132678759847
2014-01-12,65985.64999899999,5083,12.981634861105643
2014-01-13,58804.55599740004,5082,11.571144430814648
2014-01-14,58632.552989000025,5081,11.539569570753793
2014-01-15,57822.31900100003,5081,11.380106081676841
2014-01-16,56635.195011899974,5079,11.150855485705842
2014-01-17,57594.41399890005,5077,11.344182390959237
2014-01-18,59755.6169955999,5078,11.76754962497044
2014-01-19,54917.305002199944,5069,10.833952456539741
2014-01-20,58886.15899440012,5063,11.630685165791055
2014-01-21,58692.04700420007,5072,11.5717758289038
2014-01-22,57357.4670006999,5076,11.29973739178485
2014-01-23,58304.395005400096,5074,11.490814939968486
2014-01-24,58734.37799919996,5068,11.589261641515384
2014-01-25,59937.76400390002,5068,11.826709550887928
2014-01-26,65616.37999579986,5069,12.944639967606994
2014-01-27,60617.373006600035,5068,11.960807617719029
2014-01-28,58433.61100599975,5064,11.53902271050548
2014-01-29,60791.83000149989,5065,12.002335637018735
2014-01-30,60183.79099910014,5063,11.886982223800146
2014-01-31,60991.73399609993,5061,12.051320686840532
2014-02-01,60309.43899679983,5059,11.921217433642978
2014-02-02,62073.215994700025,5050,12.291725939544559
2014-02-03,57943.86099980021,5051,11.471760245456386
2014-02-04,57019.364990499955,5051,11.288727972777659
2014-02-05,58487.19199760013,5041,11.602299543265252
2014-02-06,58721.464005100155,5043,11.644153084493388
2014-02-07,56288.12000390001,5040,11.16827777855159
2014-02-08,59307.140998800365,5039,11.769625123794476
2014-02-09,62500.729013900105,5035,12.413253031559107
2014-02-10,57678.55299920008,5035,11.4555219462165
2014-02-11,58597.00499700007,5033,11.642560102722049
2014-02-12,59746.37599089992,5031,11.87564619179088
2014-02-13,57689.31300000014,5029,11.47132889242397
2014-02-14,60492.9680049,5031,12.024044524925463
2014-02-15,58602.33299860004,5019,11.676097429487953
2014-02-16,59125.862996899894,5018,11.782754682522896
2014-02-17,56002.001997699845,5016,11.164673444517513
2014-02-18,54955.581990300074,5009,10.97136793577562
2014-02-19,54358.060000399855,5008,10.854245207747574
2014-02-20,53839.292996299984,5006,10.75495265607271
2014-02-21,53483.922997,5004,10.688234012190248
2014-02-22,54919.345000700094,5006,10.970704155153834
2014-02-23,58345.432994799856,4998,11.673756101400532
2014-02-24,52867.66000390002,4994,10.586235483360035
2014-02-25,52330.10999869999,4995,10.476498498238236
2014-02-26,51804.1999945999,4993,10.375365510634868
2014-02-27,52580.87899860004,4990,10.53725030032065
